image_path,class_name,width,height,mode,label,true_label,pred_label,pred_proba,is_error,area,area_bucket,confidence,confidence_bucket
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C116P77ThinF_IMG_20150930_171635_cell_87.png,Parasitized,109,115,RGB,1,1,1,0.99998546,False,12535,Q1 (smallest),0.99998546,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C149P110ThinF_IMG_20151115_114555_cell_195.png,Uninfected,133,130,RGB,0,0,0,0.000560942,False,17290,Q2,0.99943906,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C172P133ThinF_IMG_20151119_155343_cell_288.png,Parasitized,139,133,RGB,1,1,1,0.9890542,False,18487,Q3,0.9890542,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C101P62ThinF_IMG_20150923_170246_cell_70.png,Parasitized,139,139,RGB,1,1,1,0.9991099,False,19321,Q3,0.9991099,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172759_cell_8.png,Parasitized,115,112,RGB,1,1,1,0.9988409,False,12880,Q1 (smallest),0.9988409,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_142128_cell_78.png,Parasitized,154,178,RGB,1,1,1,0.9990023,False,27412,Q4 (largest),0.9990023,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C70P31_ThinF_IMG_20150813_130510_cell_8.png,Uninfected,103,106,RGB,0,0,0,0.0077439463,False,10918,Q1 (smallest),0.99225605,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141620_cell_40.png,Parasitized,151,136,RGB,1,1,1,0.9996765,False,20536,Q4 (largest),0.9996765,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C67P28N_ThinF_IMG_20150819_121240_cell_228.png,Uninfected,199,115,RGB,0,0,0,0.061892163,False,22885,Q4 (largest),0.93810785,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C60P21thinF_IMG_20150804_105639_cell_4.png,Parasitized,175,202,RGB,1,1,1,0.9424441,False,35350,Q4 (largest),0.9424441,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C154P115ThinF_IMG_20151115_141407_cell_228.png,Parasitized,139,130,RGB,1,1,1,0.9897888,False,18070,Q3,0.9897888,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C157P118ThinF_IMG_20151115_163759_cell_110.png,Uninfected,115,121,RGB,0,0,0,0.0035036234,False,13915,Q1 (smallest),0.9964964,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C59P20thinF_IMG_20150803_112802_cell_171.png,Parasitized,136,124,RGB,1,1,1,0.9994143,False,16864,Q2,0.9994143,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C238NThinF_IMG_20151207_114653_cell_58.png,Uninfected,124,124,RGB,0,0,0,0.114413336,False,15376,Q2,0.8855867,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C201ThinF_IMG_20150930_143502_cell_220.png,Uninfected,142,151,RGB,0,0,0,0.0027015978,False,21442,Q4 (largest),0.9972984,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C184P145ThinF_IMG_20151203_103637_cell_143.png,Parasitized,133,139,RGB,1,1,1,0.9936461,False,18487,Q3,0.9936461,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C48P9thinF_IMG_20150721_160406_cell_197.png,Parasitized,121,115,RGB,1,1,1,0.99840987,False,13915,Q1 (smallest),0.99840987,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C126P87ThinF_IMG_20151004_104813_cell_107.png,Uninfected,109,97,RGB,0,0,0,0.165209,False,10573,Q1 (smallest),0.834791,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C239ThinF_IMG_20151127_113008_cell_162.png,Uninfected,124,124,RGB,0,0,0,0.00023697664,False,15376,Q2,0.999763,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C81P42ThinF_IMG_20150817_121113_cell_178.png,Parasitized,121,115,RGB,1,1,1,0.993404,False,13915,Q1 (smallest),0.993404,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C107P68ThinF_IMG_20150924_221909_cell_66.png,Uninfected,136,130,RGB,0,0,0,0.002098947,False,17680,Q3,0.9979011,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C53P14thinF_IMG_20150726_120026_cell_73.png,Uninfected,124,139,RGB,0,0,0,0.0027460586,False,17236,Q2,0.99725395,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C73P34_ThinF_IMG_20150815_111653_cell_53.png,Uninfected,127,130,RGB,0,0,0,0.0021005804,False,16510,Q2,0.9978994,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C213ThinF_IMG_20151106_112422_cell_217.png,Uninfected,127,130,RGB,0,0,0,0.00039438478,False,16510,Q2,0.9996056,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C214ThinF_IMG_20151106_115440_cell_92.png,Uninfected,133,121,RGB,0,0,0,0.006968037,False,16093,Q2,0.993032,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C101P62ThinF_IMG_20150918_151507_cell_66.png,Parasitized,166,154,RGB,1,1,1,0.99813145,False,25564,Q4 (largest),0.99813145,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C136P97ThinF_IMG_20151005_143743_cell_127.png,Parasitized,97,94,RGB,1,1,1,0.9999858,False,9118,Q1 (smallest),0.9999858,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_134625_cell_41.png,Parasitized,109,127,RGB,1,1,1,0.9997742,False,13843,Q1 (smallest),0.9997742,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C123P84ThinF_IMG_20151002_152144_cell_183.png,Parasitized,124,112,RGB,1,1,1,0.9985917,False,13888,Q1 (smallest),0.9985917,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C137P98ThinF_IMG_20151005_160918_cell_42.png,Uninfected,115,127,RGB,0,0,0,0.0046810783,False,14605,Q1 (smallest),0.99531895,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C180P141NThinF_IMG_20151201_163848_cell_181.png,Parasitized,151,148,RGB,1,1,1,0.9857496,False,22348,Q4 (largest),0.9857496,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C221ThinF_IMG_20151106_160653_cell_60.png,Uninfected,118,127,RGB,0,0,0,0.012906256,False,14986,Q2,0.98709375,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C148P109ThinF_IMG_20151115_112253_cell_222.png,Parasitized,169,181,RGB,1,1,1,0.99749005,False,30589,Q4 (largest),0.99749005,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C175P136NThinF_IMG_20151127_142326_cell_83.png,Uninfected,142,145,RGB,0,0,0,0.00077983824,False,20590,Q4 (largest),0.99922013,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C89P50ThinF_IMG_20150820_162300_cell_205.png,Parasitized,184,172,RGB,1,1,1,0.98856294,False,31648,Q4 (largest),0.98856294,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C39P4thinF_original_IMG_20150622_110352_cell_28.png,Uninfected,94,130,RGB,0,0,0,0.16422969,False,12220,Q1 (smallest),0.8357703,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C84P45ThinF_IMG_20150818_102325_cell_5.png,Uninfected,121,118,RGB,0,0,0,0.003855986,False,14278,Q1 (smallest),0.996144,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C152P113ThinF_IMG_20151115_124557_cell_129.png,Uninfected,109,112,RGB,0,0,0,0.0035384928,False,12208,Q1 (smallest),0.9964615,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C186P147NThinF_IMG_20151203_150408_cell_181.png,Parasitized,148,142,RGB,1,1,1,0.99717677,False,21016,Q4 (largest),0.99717677,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C48P9thinF_IMG_20150721_160406_cell_202.png,Parasitized,130,112,RGB,1,1,1,0.81234574,False,14560,Q1 (smallest),0.81234574,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C138P99ThinF_IMG_20151005_170905_cell_135.png,Uninfected,151,151,RGB,0,0,0,0.005239244,False,22801,Q4 (largest),0.99476075,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C184P145ThinF_IMG_20151203_103824_cell_128.png,Parasitized,145,166,RGB,1,1,1,0.9886594,False,24070,Q4 (largest),0.9886594,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C184P145ThinF_IMG_20151203_103326_cell_156.png,Parasitized,139,157,RGB,1,1,1,0.99940205,False,21823,Q4 (largest),0.99940205,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C181P142ThinF_IMG_20151127_160514_cell_170.png,Parasitized,124,103,RGB,1,1,0,0.38918504,True,12772,Q1 (smallest),0.6108149,0.6-0.7
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153852_cell_155.png,Parasitized,97,106,RGB,1,1,1,0.99971277,False,10282,Q1 (smallest),0.99971277,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C161P122ThinF_IMG_20151116_101059_cell_22.png,Uninfected,127,112,RGB,0,0,0,0.0054324307,False,14224,Q1 (smallest),0.9945676,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C120P81ThinF_IMG_20151002_130150_cell_79.png,Uninfected,133,130,RGB,0,0,0,0.0033981735,False,17290,Q2,0.9966018,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C121P82ThinF_IMG_20151002_133158_cell_67.png,Uninfected,178,145,RGB,0,0,0,0.014139978,False,25810,Q4 (largest),0.98586005,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_134712_cell_55.png,Parasitized,151,136,RGB,1,1,1,0.9925652,False,20536,Q4 (largest),0.9925652,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C79P40ThinF_IMG_20150817_104919_cell_67.png,Uninfected,130,124,RGB,0,0,0,0.00054856576,False,16120,Q2,0.99945146,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C2NThinF_IMG_20150604_114815_cell_233.png,Uninfected,133,145,RGB,0,0,0,0.0057788487,False,19285,Q3,0.99422115,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C219ThinF_IMG_20151106_145927_cell_173.png,Uninfected,124,124,RGB,0,0,0,0.00093628454,False,15376,Q2,0.99906373,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C166P127ThinF_IMG_20151117_195030_cell_154.png,Uninfected,118,118,RGB,0,0,0,0.061062414,False,13924,Q1 (smallest),0.9389376,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C68P29N_ThinF_IMG_20150819_134504_cell_142.png,Parasitized,115,136,RGB,1,1,1,0.9219354,False,15640,Q2,0.9219354,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C77P38ThinF_IMG_20150601_155642_cell_76.png,Uninfected,112,124,RGB,0,0,0,0.44446433,False,13888,Q1 (smallest),0.5555357,0.5-0.6
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C120P81ThinF_IMG_20151002_131120_cell_159.png,Uninfected,103,172,RGB,0,0,0,0.0021926642,False,17716,Q3,0.9978073,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153819_cell_173.png,Parasitized,145,127,RGB,1,1,1,0.99211323,False,18415,Q3,0.99211323,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C69P30N_ThinF_IMG_20150819_135421_cell_157.png,Uninfected,157,184,RGB,0,0,1,0.9758244,True,28888,Q4 (largest),0.9758244,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C220ThinF_IMG_20151106_154533_cell_83.png,Uninfected,133,130,RGB,0,0,0,0.25728476,False,17290,Q2,0.74271524,0.7-0.8
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C5NThinF_IMG_20150609_122108_cell_43.png,Uninfected,130,115,RGB,0,0,0,0.0076403692,False,14950,Q2,0.99235964,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C180P141NThinF_IMG_20151201_165528_cell_163.png,Parasitized,157,202,RGB,1,1,1,0.70971155,False,31714,Q4 (largest),0.70971155,0.7-0.8
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C173P134NThinF_IMG_20151130_125408_cell_93.png,Uninfected,118,109,RGB,0,0,0,0.0009689959,False,12862,Q1 (smallest),0.999031,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C123P84ThinF_IMG_20151002_151432_cell_172.png,Parasitized,133,139,RGB,1,1,1,0.93883604,False,18487,Q3,0.93883604,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C46P7ThinF_IMG_20151130_205558_cell_155.png,Parasitized,130,133,RGB,1,1,1,0.9860913,False,17290,Q2,0.9860913,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C39P4thinF_original_IMG_20150622_105102_cell_96.png,Parasitized,100,115,RGB,1,1,1,0.9999927,False,11500,Q1 (smallest),0.9999927,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C46P7ThinF_IMG_20151130_205558_cell_35.png,Uninfected,94,100,RGB,0,0,0,0.14784342,False,9400,Q1 (smallest),0.8521566,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C101P62ThinF_IMG_20150918_151942_cell_80.png,Parasitized,148,184,RGB,1,1,1,0.96834844,False,27232,Q4 (largest),0.96834844,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C147P108ThinF_IMG_20151115_101156_cell_6.png,Uninfected,130,130,RGB,0,0,0,0.0038860543,False,16900,Q2,0.99611396,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141620_cell_8.png,Parasitized,121,118,RGB,1,1,1,0.9906529,False,14278,Q1 (smallest),0.9906529,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C185P146ThinF_IMG_20151203_110344_cell_89.png,Uninfected,160,121,RGB,0,0,0,0.009601672,False,19360,Q3,0.99039835,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C70P31_ThinF_IMG_20150813_131330_cell_95.png,Parasitized,109,115,RGB,1,1,1,0.99987173,False,12535,Q1 (smallest),0.99987173,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C213ThinF_IMG_20151106_112759_cell_28.png,Uninfected,112,103,RGB,0,0,0,0.00015239617,False,11536,Q1 (smallest),0.9998476,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C218ThinF_IMG_20151106_144001_cell_107.png,Uninfected,130,133,RGB,0,0,0,0.0011356707,False,17290,Q2,0.99886435,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C144P105ThinF_IMG_20151015_163432_cell_133.png,Uninfected,157,133,RGB,0,0,0,0.0018654242,False,20881,Q4 (largest),0.99813455,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141314_cell_116.png,Parasitized,100,124,RGB,1,1,1,0.99798346,False,12400,Q1 (smallest),0.99798346,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C47P8thinOriginalOlympusCX21_IMG_20150717_173515_cell_91.png,Uninfected,115,112,RGB,0,0,0,0.0053650946,False,12880,Q1 (smallest),0.9946349,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C105P66ThinF_IMG_20150924_095633_cell_71.png,Uninfected,127,163,RGB,0,0,0,0.0026392406,False,20701,Q4 (largest),0.99736077,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C157P118ThinF_IMG_20151115_162818_cell_108.png,Uninfected,112,115,RGB,0,0,0,0.012016433,False,12880,Q1 (smallest),0.9879836,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C65P26N_ThinF_IMG_20150818_154010_cell_201.png,Parasitized,136,112,RGB,1,1,1,0.9889381,False,15232,Q2,0.9889381,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C59P20thinF_IMG_20150803_112858_cell_77.png,Uninfected,142,130,RGB,0,0,0,0.03544447,False,18460,Q3,0.9645555,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C179P140ThinF_IMG_20151127_153420_cell_174.png,Parasitized,130,142,RGB,1,1,0,0.0015054962,True,18460,Q3,0.9984945,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C124P85ThinF_IMG_20151002_154808_cell_26.png,Uninfected,154,130,RGB,0,0,0,0.005371661,False,20020,Q3,0.9946283,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C61P22N_ThinF_IMG_20150818_112252_cell_62.png,Uninfected,127,139,RGB,0,0,0,0.0010645833,False,17653,Q3,0.9989354,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C91P52ThinF_IMG_20150821_124504_cell_195.png,Parasitized,142,160,RGB,1,1,1,0.99998593,False,22720,Q4 (largest),0.99998593,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C84P45ThinF_IMG_20150818_101550_cell_19.png,Uninfected,121,133,RGB,0,0,0,0.001024533,False,16093,Q2,0.99897546,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C165P126ThinF_IMG_20151117_173346_cell_25.png,Uninfected,136,148,RGB,0,0,0,0.0067943037,False,20128,Q3,0.99320567,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C132P93ThinF_IMG_20151004_152045_cell_112.png,Parasitized,130,127,RGB,1,1,1,0.9976654,False,16510,Q2,0.9976654,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C56P17thinF_IMG_20150728_153413_cell_79.png,Uninfected,133,127,RGB,0,0,0,0.040537283,False,16891,Q2,0.9594627,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C238NThinF_IMG_20151207_114038_cell_109.png,Uninfected,160,163,RGB,0,0,0,0.0042144894,False,26080,Q4 (largest),0.99578553,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C140P101ThinF_IMG_20151005_211735_cell_160.png,Parasitized,118,139,RGB,1,1,1,0.98306656,False,16402,Q2,0.98306656,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172524_cell_182.png,Parasitized,109,103,RGB,1,1,1,0.9937453,False,11227,Q1 (smallest),0.9937453,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C225ThinF_IMG_20151112_113803_cell_276.png,Uninfected,151,139,RGB,0,0,0,0.00071017543,False,20989,Q4 (largest),0.9992898,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C216ThinF_IMG_20151106_134733_cell_65.png,Uninfected,151,121,RGB,0,0,0,0.00395651,False,18271,Q3,0.9960435,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C69P30N_ThinF_IMG_20150819_135421_cell_170.png,Uninfected,199,184,RGB,0,0,0,0.010667164,False,36616,Q4 (largest),0.98933285,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C74P35_ThinF_IMG_20150815_120957_cell_36.png,Uninfected,127,160,RGB,0,0,0,0.16002388,False,20320,Q4 (largest),0.83997613,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C204ThinF_IMG_20151029_110834_cell_247.png,Uninfected,136,139,RGB,0,0,0,0.008341815,False,18904,Q3,0.9916582,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C91P52ThinF_IMG_20150821_125154_cell_219.png,Parasitized,208,184,RGB,1,1,1,0.9469322,False,38272,Q4 (largest),0.9469322,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C120P81ThinF_IMG_20151002_131120_cell_186.png,Parasitized,148,160,RGB,1,1,1,0.9987355,False,23680,Q4 (largest),0.9987355,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C126P87ThinF_IMG_20151004_104408_cell_166.png,Parasitized,145,127,RGB,1,1,1,0.99947786,False,18415,Q3,0.99947786,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C187P148NThinF_IMG_20151203_153713_cell_177.png,Uninfected,142,124,RGB,0,0,0,0.018155344,False,17608,Q3,0.98184466,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C84P45ThinF_IMG_20150818_101146_cell_95.png,Parasitized,85,103,RGB,1,1,1,0.9979814,False,8755,Q1 (smallest),0.9979814,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C54P15thinF_IMG_20150728_102017_cell_171.png,Uninfected,109,139,RGB,0,0,0,0.0047136643,False,15151,Q2,0.99528635,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C241NThinF_IMG_20151207_124240_cell_51.png,Uninfected,157,151,RGB,0,0,0,0.037338044,False,23707,Q4 (largest),0.962662,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C108P69ThinF_IMG_20150924_223834_cell_195.png,Uninfected,148,166,RGB,0,0,0,0.1825653,False,24568,Q4 (largest),0.81743467,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C154P115ThinF_IMG_20151115_141837_cell_161.png,Uninfected,142,145,RGB,0,0,0,0.0017923119,False,20590,Q4 (largest),0.9982077,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C210ThinF_IMG_20151029_162357_cell_107.png,Uninfected,169,130,RGB,0,0,0,0.0013007035,False,21970,Q4 (largest),0.9986993,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C56P17thinF_IMG_20150728_160623_cell_121.png,Uninfected,139,130,RGB,0,0,0,0.25717035,False,18070,Q3,0.7428297,0.7-0.8
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C116P77ThinF_IMG_20150930_171635_cell_38.png,Uninfected,112,130,RGB,0,0,0,0.2633252,False,14560,Q1 (smallest),0.7366748,0.7-0.8
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C142P103ThinF_IMG_20151005_221115_cell_83.png,Uninfected,109,103,RGB,0,0,0,0.008745847,False,11227,Q1 (smallest),0.99125415,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C132P93ThinF_IMG_20151004_152045_cell_147.png,Parasitized,145,127,RGB,1,1,1,0.9998255,False,18415,Q3,0.9998255,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C158P119ThinF_IMG_20151115_181136_cell_59.png,Uninfected,121,121,RGB,0,0,0,0.04162144,False,14641,Q1 (smallest),0.95837855,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C205ThinF_IMG_20151106_152003_cell_25.png,Uninfected,136,145,RGB,0,0,0,0.000258817,False,19720,Q3,0.9997412,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C159P120ThinF_IMG_20151115_190002_cell_215.png,Uninfected,109,103,RGB,0,0,0,0.10749858,False,11227,Q1 (smallest),0.8925014,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C86P47ThinF_IMG_20150820_124259_cell_159.png,Uninfected,181,193,RGB,0,0,0,0.09352082,False,34933,Q4 (largest),0.9064792,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C123P84ThinF_IMG_20151002_151851_cell_177.png,Parasitized,148,136,RGB,1,1,1,0.91524667,False,20128,Q3,0.91524667,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C182P143NThinF_IMG_20151201_172057_cell_140.png,Parasitized,121,109,RGB,1,1,1,0.867542,False,13189,Q1 (smallest),0.867542,0.8-0.9
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C80P41ThinF_IMG_20150817_111544_cell_141.png,Parasitized,181,151,RGB,1,1,1,0.71873987,False,27331,Q4 (largest),0.71873987,0.7-0.8
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C99P60ThinF_IMG_20150918_141001_cell_164.png,Parasitized,148,145,RGB,1,1,1,0.9964316,False,21460,Q4 (largest),0.9964316,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C58P19thinF_IMG_20150802_122338_cell_82.png,Uninfected,121,109,RGB,0,0,0,0.004551866,False,13189,Q1 (smallest),0.9954481,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C146P107ThinF_IMG_20151018_134554_cell_247.png,Parasitized,112,130,RGB,1,1,1,0.9994642,False,14560,Q1 (smallest),0.9994642,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C95P56ThinF_IMG_20150821_171631_cell_46.png,Uninfected,163,163,RGB,0,0,0,0.0015223817,False,26569,Q4 (largest),0.99847764,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Uninfected/C104P65ThinF_IMG_20150918_170850_cell_32.png,Uninfected,160,151,RGB,0,0,0,0.00064947933,False,24160,Q4 (largest),0.99935055,0.9-1.0
/kaggle/input/cell-images-for-detecting-malaria/cell_images/Parasitized/C56P17thinF_IMG_20150728_153328_cell_105.png,Parasitized,124,121,RGB,1,1,0,0.08023415,True,15004,Q2,0.91976583,0.9-1.0
